X,Y,Index_,Event_Unique_ID,Occurrence_Date,Occurrence_year,Month,Day_of_week,Occurrence_Hour,Time_Range,Division,Death,Injuries,Hood_ID,Neighbourhood,Long,Lat,ObjectId
-8838715.79,5411527.521,5243,GO-20211949678,2021/10/10 04:00:00+00,2021,October,Sunday,21,Evening,D14,0,2,78,Kensington-Chinatown (78),-79.39953486,43.650584,5133
-8817036.83,5434149.729,5244,GO-20211971401,2021/10/13 04:00:00+00,2021,October,Wednesday,23,Evening,D42,1,0,132,Malvern (132),-79.20478945,43.79744551,5134
-8850341.432,5414873.731,5245,GO-20211973657,2021/10/13 04:00:00+00,2021,October,Wednesday,2,Night,D12,0,0,111,Rockcliffe-Smythe (111),-79.50396978,43.67233001,5135
-8841698.406,5409335.053,5246,GO-20211983123,2021/10/15 04:00:00+00,2021,October,Friday,14,Afternoon,D14,0,0,85,South Parkdale (85),-79.42632816,43.63633154,5136
-8848513.726,5426774.812,5247,GO-20211987049,2021/10/16 04:00:00+00,2021,October,Saturday,1,Night,D31,1,0,27,York University Heights (27),-79.48755122,43.74960771,5137
-8837682.615,5411107.818,5248,GO-20211987392,2021/10/16 04:00:00+00,2021,October,Saturday,3,Night,D52,0,1,77,Waterfront Communities-The Island (77),-79.39025369,43.64785592,5138
-8834095.792,5433304.066,5249,GO-20212006477,2021/10/18 04:00:00+00,2021,October,Monday,22,Evening,D33,0,1,47,Don Valley Village (47),-79.35803271,43.79196201,5139
-8831677.694,5421351.371,5250,GO-20212005867,2021/10/18 04:00:00+00,2021,October,Monday,20,Evening,D55,0,0,44,Flemingdon Park (44),-79.33631057,43.71440385,5140
-8838920.516,5411085.14,5251,GO-20212007140,2021/10/19 04:00:00+00,2021,October,Tuesday,2,Night,D14,0,0,77,Waterfront Communities-The Island (77),-79.40137395,43.64770851,5141
-8839956.193,5413565.594,5252,GO-20212014723,2021/10/20 04:00:00+00,2021,October,Wednesday,3,Night,D14,0,0,80,Palmerston-Little Italy (80),-79.41067759,43.66382976,5142
-8836982.961,5410266.969,5253,GO-20212019563,2021/10/20 04:00:00+00,2021,October,Wednesday,13,Afternoon,D52,0,0,77,Waterfront Communities-The Island (77),-79.38396859,43.64239001,5143
-8847721.235,5427655.367,5254,GO-20212022276,2021/10/21 04:00:00+00,2021,October,Thursday,3,Night,D31,1,1,27,York University Heights (27),-79.48043215,43.75532149,5144
-8854503.047,5418642.274,5255,GO-20212021989,2021/10/21 04:00:00+00,2021,October,Thursday,1,Night,D23,0,1,6,Kingsview Village-The Westway (6),-79.5413542,43.6968112,5145
-8839687.533,5414212.915,5256,GO-20212045900,2021/10/23 04:00:00+00,2021,October,Saturday,2,Night,D14,0,0,95,Annex (95),-79.40826418,43.66803619,5146
-8853908.521,5421143.3,5257,GO-20212040619,2021/10/23 04:00:00+00,2021,October,Saturday,16,Afternoon,D12,1,0,23,Pelmo Park-Humberlea (23),-79.53601349,43.71305284,5147
-8846991.041,5417658.525,5258,GO-20212037136,2021/10/23 04:00:00+00,2021,October,Saturday,2,Night,D12,1,0,110,Keelesdale-Eglinton West (110),-79.47387271,43.69042154,5148
-8851421.657,5427480.805,5259,GO-20212036766,2021/10/23 04:00:00+00,2021,October,Saturday,0,Night,D31,1,0,25,Glenfield-Jane Heights (25),-79.51367361,43.75418883,5149
-8835468.859,5414554.888,5260,GO-20212048690,2021/10/24 04:00:00+00,2021,October,Sunday,20,Evening,D51,0,1,74,North St.James Town (74),-79.37036718,43.67025828,5150
-8857780.848,5417838.923,5261,GO-20212044001,2021/10/24 04:00:00+00,2021,October,Sunday,3,Night,D23,0,1,1,West Humber-Clairville (1),-79.57079919,43.69159331,5151
-8843244.393,5418801.635,5262,GO-20212044738,2021/10/24 04:00:00+00,2021,October,Sunday,7,Morning,D13,0,1,107,Oakwood Village (107),-79.44021599,43.69784622,5152
-8834786.477,5429828.667,5263,GO-20212044298,2021/10/24 04:00:00+00,2021,October,Sunday,5,Night,D33,0,1,52,Bayview Village (52),-79.36423724,43.76942135,5153
-8827354.478,5423083.718,5264,GO-20212048858,2021/10/24 04:00:00+00,2021,October,Sunday,20,Evening,D41,1,0,120,Clairlea-Birchmount (120),-79.29747446,43.72565086,5154
-8819190.287,5435154.133,5265,GO-20212071533,2021/10/28 04:00:00+00,2021,October,Thursday,3,Night,D42,1,0,132,Malvern (132),-79.22413428,43.80395767,5155
-8817729.242,5428817.952,5266,GO-20212078427,2021/10/28 04:00:00+00,2021,October,Thursday,23,Evening,D43,0,0,137,Woburn (137),-79.21100949,43.76286448,5156
-8828813.907,5421259.061,5267,GO-20212084546,2021/10/29 04:00:00+00,2021,October,Friday,18,Evening,D55,0,0,54,O'Connor-Parkview (54),-79.31058473,43.71380448,5157
-8825524.686,5429270.662,5268,GO-20212079091,2021/10/29 04:00:00+00,2021,October,Friday,4,Night,D41,1,0,126,Dorset Park (126),-79.28103716,43.76580146,5158
-8845640.484,5417394.101,5269,GO-20212084703,2021/10/29 04:00:00+00,2021,October,Friday,21,Evening,D13,0,0,109,Caledonia-Fairbank (109),-79.46174045,43.68870393,5159
-8841299.337,5411343.099,5270,GO-20212092589,2021/10/31 04:00:00+00,2021,October,Sunday,2,Night,D14,0,1,81,Trinity-Bellwoods (81),-79.42274326,43.64938527,5160
-8856070.847,5415164.435,5271,GO-20212092617,2021/10/31 04:00:00+00,2021,October,Sunday,2,Night,D22,0,0,10,Princess-Rosethorn (10),-79.55543799,43.67421883,5161
-8819608.115,5425291.233,5272,GO-20212111098,2021/11/02 04:00:00+00,2021,November,Tuesday,18,Evening,D43,0,1,123,Cliffcrest (123),-79.2278877,43.73997977,5162
-8817419.591,5428682.283,5273,GO-20212119667,2021/11/03 04:00:00+00,2021,November,Wednesday,22,Evening,D43,0,0,137,Woburn (137),-79.20822785,43.76198429,5163
-8820960.716,5425662.457,5274,GO-20212134794,2021/11/06 04:00:00+00,2021,November,Saturday,1,Night,D43,0,2,138,Eglinton East (138),-79.24003832,43.74238904,5164
-8841628.103,5428101.935,5275,GO-20212162431,2021/11/09 05:00:00+00,2021,November,Tuesday,22,Evening,D32,0,0,38,Lansing-Westgate (38),-79.42569661,43.75821899,5165
-8817729.242,5428817.952,5276,GO-20212161524,2021/11/09 05:00:00+00,2021,November,Tuesday,19,Evening,D43,0,1,137,Woburn (137),-79.21100949,43.76286448,5166
-8843117.445,5409915.206,5277,GO-20212161977,2021/11/09 05:00:00+00,2021,November,Tuesday,20,Evening,D11,0,0,85,South Parkdale (85),-79.4390756,43.64010324,5167
-8814816.215,5429126.405,5278,GO-20212168391,2021/11/10 05:00:00+00,2021,November,Wednesday,17,Afternoon,D43,0,0,136,West Hill (136),-79.18484133,43.7648656,5168
-8845640.484,5417394.101,5279,GO-20212170435,2021/11/11 05:00:00+00,2021,November,Thursday,0,Night,D13,0,0,109,Caledonia-Fairbank (109),-79.46174045,43.68870393,5169
-8836718.874,5413653.817,5280,GO-20212175722,2021/11/11 05:00:00+00,2021,November,Thursday,1,Night,D51,0,0,75,Church-Yonge Corridor (75),-79.38159626,43.66440307,5170
-8849671.53,5419233.962,5281,GO-20212176548,2021/11/11 05:00:00+00,2021,November,Thursday,20,Evening,D12,0,0,30,Brookhaven-Amesbury (30),-79.49795195,43.70065401,5171
-8825127.498,5419698.397,5282,GO-20212203616,2021/11/15 05:00:00+00,2021,November,Monday,19,Evening,D41,0,2,121,Oakridge (121),-79.27746916,43.70367019,5172
-8817031.567,5428987.525,5283,GO-20212211875,2021/11/16 05:00:00+00,2021,November,Tuesday,22,Evening,D43,1,0,137,Woburn (137),-79.20474217,43.76396461,5173
-8831074.587,5434150.928,5284,GO-20212205167,2021/11/16 05:00:00+00,2021,November,Tuesday,2,Night,D42,0,0,117,L'Amoreaux (117),-79.33089277,43.79745328,5174
-8855510.213,5419920.374,5285,GO-20212215246,2021/11/17 05:00:00+00,2021,November,Wednesday,4,Night,D23,0,0,6,Kingsview Village-The Westway (6),-79.55040173,43.70511172,5175
-8830471.721,5417719.886,5286,GO-20212247924,2021/11/21 05:00:00+00,2021,November,Sunday,22,Evening,D55,0,1,59,Danforth East York (59),-79.32547713,43.69082011,5176
-8839064.302,5410503.07,5287,GO-20212242642,2021/11/21 05:00:00+00,2021,November,Sunday,3,Night,D14,0,1,82,Niagara (82),-79.4026656,43.64392483,5177
-8826022.8,5429748.358,5288,GO-20212248438,2021/11/22 05:00:00+00,2021,November,Monday,1,Night,D41,0,1,126,Dorset Park (126),-79.28551179,43.76890038,5178
-8818847.643,5427661.983,5289,GO-20212254831,2021/11/22 05:00:00+00,2021,November,Monday,21,Evening,D43,0,0,137,Woburn (137),-79.22105626,43.75536442,5179
-8820394.722,5430802.804,5290,GO-20212263490,2021/11/24 05:00:00+00,2021,November,Wednesday,5,Night,D43,0,0,137,Woburn (137),-79.23495391,43.77574024,5180
-8841307.232,5410089.657,5291,GO-20212263339,2021/11/24 05:00:00+00,2021,November,Wednesday,3,Night,D14,0,2,84,Little Portugal (84),-79.42281418,43.64123734,5181
-8813808.923,5435555.763,5292,GO-20212277790,2021/11/26 05:00:00+00,2021,November,Friday,2,Night,D42,1,0,131,Rouge (131),-79.17579267,43.80656148,5182
-8844241.077,5411842.651,5293,GO-20212291280,2021/11/27 05:00:00+00,2021,November,Saturday,23,Evening,D11,0,1,86,Roncesvalles (86),-79.44916936,43.65263227,5183
-8820305.703,5435784.764,5294,GO-20212318717,2021/12/01 05:00:00+00,2021,December,Wednesday,21,Evening,D42,0,0,132,Malvern (132),-79.23415424,43.80804607,5184
-8827572.719,5419574.411,5295,GO-20212320623,2021/12/02 05:00:00+00,2021,December,Thursday,7,Morning,D55,0,0,54,O'Connor-Parkview (54),-79.29943495,43.702865,5185
-8819328.658,5431812.409,5296,GO-20212322592,2021/12/02 05:00:00+00,2021,December,Thursday,0,Night,D43,0,0,137,Woburn (137),-79.22537729,43.7822885,5186
-8819328.658,5431812.409,5297,GO-20212349540,2021/12/06 05:00:00+00,2021,December,Monday,8,Morning,D43,0,0,137,Woburn (137),-79.22537729,43.7822885,5187
-8812735.97,5435938.702,5298,GO-20212355594,2021/12/07 05:00:00+00,2021,December,Tuesday,3,Night,D42,0,0,131,Rouge (131),-79.16615417,43.80904401,5188
-8820034.227,5430909.881,5299,GO-20212368852,2021/12/08 05:00:00+00,2021,December,Wednesday,20,Evening,D43,0,1,137,Woburn (137),-79.23171553,43.77643477,5189
-8836639.807,5412411.4,5300,GO-20212391786,2021/12/12 05:00:00+00,2021,December,Sunday,2,Night,D52,0,1,76,Bay Street Corridor (76),-79.38088599,43.65632883,5190
-8825568.523,5431174.119,5301,GO-20212397248,2021/12/12 05:00:00+00,2021,December,Sunday,23,Evening,D42,0,0,128,Agincourt South-Malvern West (128),-79.28143095,43.77814866,5191
-8859849.665,5424065.518,5302,GO-20212402720,2021/12/13 05:00:00+00,2021,December,Monday,18,Evening,D23,0,0,1,West Humber-Clairville (1),-79.58938369,43.73202412,5192
-8851538.882,5429488.059,5303,GO-20212397532,2021/12/13 05:00:00+00,2021,December,Monday,0,Night,D31,0,1,24,Black Creek (24),-79.51472666,43.76721178,5193
-8823157.408,5433319.214,5304,GO-20212397941,2021/12/13 05:00:00+00,2021,December,Monday,3,Night,D42,1,0,128,Agincourt South-Malvern West (128),-79.25977154,43.79206024,5194
-8851684.801,5426948.941,5305,GO-20212403674,2021/12/13 05:00:00+00,2021,December,Monday,20,Evening,D31,0,1,25,Glenfield-Jane Heights (25),-79.51603747,43.75073765,5195
-8830807.088,5422064.038,5306,GO-20212411409,2021/12/14 05:00:00+00,2021,December,Tuesday,22,Evening,D55,0,0,44,Flemingdon Park (44),-79.32848978,43.71903099,5196
-8850336.347,5415303.921,5307,GO-20212411276,2021/12/14 05:00:00+00,2021,December,Tuesday,22,Evening,D12,0,0,111,Rockcliffe-Smythe (111),-79.5039241,43.67512511,5197
-8852197.045,5419344.623,5308,GO-20212416373,2021/12/15 05:00:00+00,2021,December,Wednesday,16,Afternoon,D12,0,0,113,Weston (113),-79.52063904,43.70137269,5198
-8831171.507,5427178.595,5309,GO-20212413740,2021/12/15 05:00:00+00,2021,December,Wednesday,2,Night,D33,0,0,45,Parkwoods-Donalda (45),-79.33176341,43.75222786,5199
-8844081.156,5412561.177,5310,GO-20212430312,2021/12/17 05:00:00+00,2021,December,Friday,15,Afternoon,D11,0,1,83,Dufferin Grove (83),-79.44773276,43.65730226,5200
-8819031.073,5428023.295,5311,GO-20212439191,2021/12/18 05:00:00+00,2021,December,Saturday,22,Evening,D43,0,0,137,Woburn (137),-79.22270404,43.75770875,5201
-8819249.778,5428043.448,5312,GO-20212442304,2021/12/19 05:00:00+00,2021,December,Sunday,12,Afternoon,D43,0,0,137,Woburn (137),-79.2246687,43.75783951,5202
-8835363.393,5412133.846,5313,GO-20212454821,2021/12/21 05:00:00+00,2021,December,Tuesday,11,Morning,D51,0,0,73,Moss Park (73),-79.36941977,43.65452491,5203
-8821704.319,5427646.22,5314,GO-20212452531,2021/12/21 05:00:00+00,2021,December,Tuesday,0,Night,D43,0,1,127,Bendale (127),-79.24671822,43.75526214,5204
-8822314.421,5430622.842,5315,GO-20212463489,2021/12/22 05:00:00+00,2021,December,Wednesday,16,Afternoon,D43,0,1,127,Bendale (127),-79.25219886,43.77457294,5205
-8851058.185,5426716.214,5316,GO-20212471927,2021/12/23 05:00:00+00,2021,December,Thursday,21,Evening,D31,1,0,25,Glenfield-Jane Heights (25),-79.51040848,43.74922746,5206
-8859729.92,5427796.126,5317,GO-20212468633,2021/12/23 05:00:00+00,2021,December,Thursday,0,Night,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.588308,43.7562348,5207
-8843553.179,5412299.856,5318,GO-20212490521,2021/12/24 05:00:00+00,2021,December,Friday,0,Night,D11,0,0,83,Dufferin Grove (83),-79.44298987,43.65560387,5208
-8843651.09,5422134.158,5319,GO-20212477849,2021/12/24 05:00:00+00,2021,December,Friday,21,Evening,D32,1,0,32,Englemount-Lawrence (32),-79.44386942,43.71948624,5209
-8840800.48,5416541.823,5320,GO-20212479567,2021/12/25 05:00:00+00,2021,December,Saturday,11,Morning,D13,0,0,94,Wychwood (94),-79.41826195,43.68316749,5210
-8847992.418,5415870.065,5321,GO-20212488531,2021/12/25 05:00:00+00,2021,December,Saturday,12,Afternoon,D12,0,0,111,Rockcliffe-Smythe (111),-79.48286823,43.67880336,5211
-8844434.239,5430274.416,5322,GO-20212484226,2021/12/26 05:00:00+00,2021,December,Sunday,5,Night,D32,0,0,35,Westminster-Branson (35),-79.45090456,43.77231285,5212
-8836349.396,5412401.182,5323,GO-20212484394,2021/12/26 05:00:00+00,2021,December,Sunday,6,Morning,D51,0,0,75,Church-Yonge Corridor (75),-79.37827718,43.65626242,5213
-8848902.117,5422924.623,5324,GO-20212484505,2021/12/26 05:00:00+00,2021,December,Sunday,0,Night,D31,0,1,26,Downsview-Roding-CFB (26),-79.49104019,43.72461805,5214
-8847992.418,5415870.065,5325,GO-20212487697,2021/12/26 05:00:00+00,2021,December,Sunday,19,Evening,D12,1,0,111,Rockcliffe-Smythe (111),-79.48286823,43.67880336,5215
-8822931.193,5419744.163,5326,GO-2021143259,2021/12/28 05:00:00+00,2021,December,Tuesday,21,Evening,D41,0,0,122,Birchcliffe-Cliffside (122),-79.25773941,43.7039674,5216
-8854555.779,5401804.099,5327,GO-20212517884,2021/12/30 05:00:00+00,2021,December,Thursday,18,Evening,D22,0,1,19,Long Branch (19),-79.5418279,43.58734972,5217
-8817743.367,5426301.312,5328,GO-20212520286,2021/12/31 05:00:00+00,2021,December,Friday,23,Evening,D43,0,0,139,Scarborough Village (139),-79.21113638,43.74653502,5218
-8856547.288,5422965.342,5001,GO-2021646570,2021/04/08 04:00:00+00,2021,April,Thursday,19,Evening,D23,0,0,4,Rexdale-Kipling (4),-79.55971793,43.72488239,5219
-8830193.245,5430726.356,5002,GO-2021640442,2021/04/08 04:00:00+00,2021,April,Thursday,0,Night,D42,0,1,53,Henry Farm (53),-79.32297554,43.77524437,5220
-8859927.573,5424901.644,5003,GO-2021654202,2021/04/09 04:00:00+00,2021,April,Friday,21,Evening,D23,0,1,2,Mount Olive-Silverstone-Jamestown (2),-79.59008355,43.73745121,5221
-8850456.869,5425314.084,5004,GO-2021661434,2021/04/10 04:00:00+00,2021,April,Saturday,23,Evening,D31,0,1,25,Glenfield-Jane Heights (25),-79.50500677,43.74012808,5222
-8817031.567,5428987.525,5005,GO-2021659633,2021/04/10 04:00:00+00,2021,April,Saturday,17,Afternoon,D43,0,0,137,Woburn (137),-79.20474217,43.76396461,5223
-8851776.182,5427207.557,5006,GO-2021661491,2021/04/10 04:00:00+00,2021,April,Saturday,23,Evening,D31,0,1,25,Glenfield-Jane Heights (25),-79.51685836,43.75241579,5224
-8860344.19,5426354.158,5007,GO-2021662316,2021/04/11 04:00:00+00,2021,April,Sunday,6,Morning,D23,0,1,2,Mount Olive-Silverstone-Jamestown (2),-79.59382608,43.74687796,5225
-8845563.674,5429231.281,5008,GO-2021665928,2021/04/11 04:00:00+00,2021,April,Sunday,17,Afternoon,D32,0,1,34,Bathurst Manor (34),-79.46105045,43.76554598,5226
-8849869.807,5425325.671,5009,GO-2021665802,2021/04/11 04:00:00+00,2021,April,Sunday,17,Afternoon,D31,0,0,25,Glenfield-Jane Heights (25),-79.4997331,43.74020328,5227
-8850972.672,5425243.996,5010,GO-2021687954,2021/04/14 04:00:00+00,2021,April,Wednesday,20,Evening,D31,0,1,25,Glenfield-Jane Heights (25),-79.50964031,43.73967319,5228
-8847084.952,5432413.127,5011,GO-2021687214,2021/04/14 04:00:00+00,2021,April,Wednesday,18,Evening,D32,0,0,27,York University Heights (27),-79.47471632,43.78618439,5229
-8851641.011,5426704.03,5012,GO-2021699306,2021/04/15 04:00:00+00,2021,April,Thursday,20,Evening,D31,0,0,25,Glenfield-Jane Heights (25),-79.5156441,43.74914839,5230
-8823654.777,5432542.646,5013,GO-2021688940,2021/04/15 04:00:00+00,2021,April,Thursday,1,Night,D42,0,0,128,Agincourt South-Malvern West (128),-79.26423948,43.78702434,5231
-8841619.581,5413281.698,5014,GO-2021692802,2021/04/15 04:00:00+00,2021,April,Thursday,15,Afternoon,D14,0,0,80,Palmerston-Little Italy (80),-79.42562006,43.66198485,5232
-8841962.683,5422933.815,5015,GO-2021695153,2021/04/16 04:00:00+00,2021,April,Friday,0,Night,D32,0,0,39,Bedford Park-Nortown (39),-79.4287022,43.72467772,5233
-8850490.149,5420429.18,5016,GO-2021700719,2021/04/16 04:00:00+00,2021,April,Friday,21,Evening,D12,1,0,113,Weston (113),-79.50530573,43.7084158,5234
-8850885.99,5403984.978,5017,GO-2021706458,2021/04/17 04:00:00+00,2021,April,Saturday,17,Afternoon,D22,0,1,18,New Toronto (18),-79.50886163,43.60153841,5235
-8859903.482,5425111,5018,GO-2021715403,2021/04/17 04:00:00+00,2021,April,Saturday,20,Evening,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.58986714,43.73881001,5236
-8846627.42,5409572.999,5019,GO-2021728546,2021/04/21 04:00:00+00,2021,April,Wednesday,2,Night,D11,0,0,87,High Park-Swansea (87),-79.47060624,43.63787851,5237
-8851538.882,5429488.059,5020,GO-2021739152,2021/04/22 04:00:00+00,2021,April,Thursday,16,Afternoon,D31,0,0,24,Black Creek (24),-79.51472666,43.76721178,5238
-8851875.61,5419226.033,5021,GO-2021741765,2021/04/23 04:00:00+00,2021,April,Friday,2,Night,D12,0,0,113,Weston (113),-79.51775154,43.70060252,5239
-8851191.284,5426263.149,5022,GO-2021755485,2021/04/25 04:00:00+00,2021,April,Sunday,0,Night,D31,0,1,25,Glenfield-Jane Heights (25),-79.51160413,43.74628736,5240
-8827066.857,5437738.021,5023,GO-2021775037,2021/04/27 04:00:00+00,2021,April,Tuesday,23,Evening,D42,0,0,130,Milliken (130),-79.29489072,43.82070732,5241
-8819031.073,5428023.295,5024,GO-2021789135,2021/04/29 04:00:00+00,2021,April,Thursday,10,Morning,D43,0,0,137,Woburn (137),-79.22270404,43.75770875,5242
-8852438.563,5414459.312,5025,GO-2021905395,2021/05/02 04:00:00+00,2021,May,Sunday,21,Evening,D22,0,0,9,Edenbridge-Humber Valley (9),-79.52280863,43.66963725,5243
-8854145.493,5402733.539,5026,GO-2021810597,2021/05/03 04:00:00+00,2021,May,Monday,8,Morning,D22,0,1,19,Long Branch (19),-79.53814224,43.59339702,5244
-8812757.98,5434521.693,5027,GO-2021815070,2021/05/03 04:00:00+00,2021,May,Monday,20,Evening,D42,0,0,131,Rouge (131),-79.16635189,43.79985726,5245
-8852855.514,5421740.3,5028,GO-2021809635,2021/05/03 04:00:00+00,2021,May,Monday,3,Night,D31,0,0,26,Downsview-Roding-CFB (26),-79.52655416,43.7169291,5246
-8856933.6,5411845.542,5029,GO-2021826881,2021/05/05 04:00:00+00,2021,May,Wednesday,13,Afternoon,D22,0,1,14,Islington-City Centre West (14),-79.56318823,43.65265106,5247
-8823247.049,5420665.362,5030,GO-2021846540,2021/05/08 04:00:00+00,2021,May,Saturday,5,Night,D41,0,0,120,Clairlea-Birchmount (120),-79.2605768,43.70994945,5248
-8855946.294,5423841.182,5031,GO-2021848239,2021/05/08 04:00:00+00,2021,May,Saturday,5,Night,D23,0,0,3,Thistletown-Beaumond Heights (3),-79.55431911,43.73056792,5249
-8831996.664,5414798.172,5032,GO-2021865970,2021/05/11 04:00:00+00,2021,May,Tuesday,6,Morning,D55,0,0,69,Blake-Jones (69),-79.33917593,43.67183906,5250
-8846420.046,5409643.963,5033,GO-2021872844,2021/05/12 04:00:00+00,2021,May,Wednesday,3,Night,D11,0,0,87,High Park-Swansea (87),-79.46874337,43.63833986,5251
-8835605.413,5429612.038,5034,GO-2021889605,2021/05/14 04:00:00+00,2021,May,Friday,3,Night,D33,0,0,52,Bayview Village (52),-79.37159387,43.76801606,5252
-8849245.358,5414913.365,5035,GO-2021895109,2021/05/15 04:00:00+00,2021,May,Saturday,0,Night,D12,0,0,111,Rockcliffe-Smythe (111),-79.49412358,43.67258753,5253
-8825992.711,5416635.139,5036,GO-2021905192,2021/05/16 04:00:00+00,2021,May,Sunday,15,Afternoon,D41,0,1,62,East End-Danforth (62),-79.2852415,43.6837737,5254
-8828675.029,5427608.085,5037,GO-2021904318,2021/05/16 04:00:00+00,2021,May,Sunday,13,Afternoon,D41,0,1,119,Wexford/Maryvale (119),-79.30933717,43.7550147,5255
-8820409.087,5425486.548,5038,GO-2021902423,2021/05/16 04:00:00+00,2021,May,Sunday,5,Night,D43,0,0,138,Eglinton East (138),-79.23508295,43.74124739,5256
-8857513.23,5415394.546,5039,GO-2021904598,2021/05/16 04:00:00+00,2021,May,Sunday,14,Afternoon,D23,1,3,7,Willowridge-Martingrove-Richview (7),-79.56839514,43.67571392,5257
-8845221.712,5414321.262,5040,GO-2021914877,2021/05/17 04:00:00+00,2021,May,Monday,21,Evening,D11,0,1,91,Weston-Pellam Park (91),-79.45797855,43.66874022,5258
